# date: 25-Aug-2025 12:55:09
# dateEnd: 25-Aug-2025 13:13:25
# hostsystem: Windows
# matlabversion: 25.1.0.2973910 (R2025a) Update 1
# coraversion: CORA v2025.2.0
# testSuite: short

                          fname                          ; ok ;    seed    ;  time ; checkTime 
 test_finiteSignal_until                                 ;  1 ; 4001299171 ;  0.17 ;         1 
 test_fourValuedSignal_and                               ;  1 ; 2359503292 ;  0.35 ;         1 
 test_fourValuedSignal_at                                ;  1 ;  183917882 ;  0.01 ;         1 
 test_fourValuedSignal_combine                           ;  1 ; 2185441266 ;  0.51 ;         1 
 test_fourValuedSignal_conclusiveInterval                ;  1 ; 1690030447 ;  0.04 ;         1 
 test_fourValuedSignal_findIntervals                     ;  1 ; 2933210410 ;  0.03 ;         1 
 test_fourValuedSignal_fromKleeneSignal                  ;  1 ; 1781107883 ;  0.04 ;         1 
 test_fourValuedSignal_indicator                         ;  1 ; 1036400521 ;  0.02 ;         1 
 test_fourValuedSignal_merge                             ;  1 ; 1673815104 ;  0.03 ;         1 
 test_fourValuedSignal_not                               ;  1 ; 3480352074 ;  0.04 ;         1 
 test_fourValuedSignal_or                                ;  1 ; 3576671310 ;  0.27 ;         1 
 test_fourValuedSignal_plot                              ;  1 ; 3771087186 ;  0.73 ;         1 
 test_fourValuedSignal_set                               ;  1 ; 2341296560 ;  0.02 ;         1 
 test_fourValuedSignal_toKleeneSignal                    ;  1 ; 1853678010 ;  0.02 ;         1 
 test_fourValuedSignal_until                             ;  1 ; 4236562881 ;  0.33 ;         1 
 test_kleeneSignal_and                                   ;  1 ; 3655142276 ;  0.12 ;         1 
 test_kleeneSignal_at                                    ;  1 ; 3091025436 ;  0.01 ;         1 
 test_kleeneSignal_combine                               ;  1 ;  761728269 ;  0.22 ;         1 
 test_kleeneSignal_findIntervals                         ;  1 ; 1493768863 ;  0.02 ;         1 
 test_kleeneSignal_fromBoolSignal                        ;  1 ;  969289645 ;  0.01 ;         1 
 test_kleeneSignal_indicator                             ;  1 ; 4202723598 ;  0.01 ;         1 
 test_kleeneSignal_not                                   ;  1 ; 2898413114 ;  0.04 ;         1 
 test_kleeneSignal_or                                    ;  1 ;   63590555 ;  0.10 ;         1 
 test_kleeneSignal_plot                                  ;  1 ; 1801257267 ;  0.10 ;         1 
 test_kleeneSignal_set                                   ;  1 ; 1186473242 ;  0.02 ;         1 
 test_kleeneSignal_toBoolSignal                          ;  1 ; 3444503268 ;  0.01 ;         1 
 test_kleeneSignal_until                                 ;  1 ; 3864001265 ;  0.13 ;         1 
 test_pointSegmentSignal_allTrue                         ;  1 ; 3460992174 ;  0.02 ;         1 
 test_pointSegmentSignal_and                             ;  1 ; 3527287632 ;  0.02 ;         1 
 test_pointSegmentSignal_anyTrue                         ;  1 ; 3712584517 ;  0.01 ;         1 
 test_pointSegmentSignal_at                              ;  1 ; 3906182769 ;  0.01 ;         1 
 test_pointSegmentSignal_combine                         ;  1 ;  384391610 ;  0.02 ;         1 
 test_pointSegmentSignal_cutAtFirstFallingEdge           ;  1 ; 4262150658 ;  0.01 ;         1 
 test_pointSegmentSignal_findIntervals                   ;  1 ; 1205223807 ;  0.02 ;         1 
 test_pointSegmentSignal_findLast                        ;  1 ;  640833198 ;  0.01 ;         1 
 test_pointSegmentSignal_indicator                       ;  1 ;  511122906 ;  0.02 ;         1 
 test_pointSegmentSignal_not                             ;  1 ; 1849880254 ;  0.01 ;         1 
 test_pointSegmentSignal_or                              ;  1 ;  343261058 ;  0.01 ;         1 
 test_pointSegmentSignal_plot                            ;  1 ; 3192133944 ;  0.13 ;         1 
 test_pointSegmentSignal_set                             ;  1 ;  543797631 ;  0.07 ;         1 
 test_pointSegmentSignal_until                           ;  1 ;  964025363 ;  0.05 ;         1 
 test_tentativeKleeneSignal_emptySignal                  ;  1 ; 2456467524 ;  0.00 ;         1 
 test_tentativeKleeneSignal_getInterval                  ;  1 ; 4121832335 ;  0.11 ;         1 
 test_tentativeKleeneSignal_observe                      ;  1 ; 4170418376 ;  0.03 ;         1 
 test_tentativeKleeneSignal_plot                         ;  1 ; 3702043462 ;  0.12 ;         1 
 test_tentativeKleeneSignal_setInvalid                   ;  1 ; 3574667866 ;  0.01 ;         1 
 test_specification_add                                  ;  1 ; 3642678936 ;  0.27 ;         1 
 test_specification_check                                ;  0 ; 2872602806 ;  1.19 ;         1 
 test_specification_eq                                   ;  1 ;  449374460 ;  0.05 ;         1 
 test_specification_inverse                              ;  1 ; 3252501154 ;  0.28 ;         1 
 test_specification_isempty                              ;  1 ; 2190797277 ;  0.02 ;         1 
 test_specification_isequal                              ;  1 ; 2071301324 ;  0.02 ;         1 
 test_specification_ne                                   ;  1 ; 1390754566 ;  0.02 ;         1 
 test_specification_plot                                 ;  1 ; 2366161737 ;  0.50 ;         1 
 test_specification_plotOverTime                         ;  1 ; 2573071066 ;  0.33 ;         1 
 test_specification_printSpec                            ;  1 ; 2881440797 ;  0.15 ;         1 
 test_specification_project                              ;  1 ; 2865598025 ;  0.06 ;         1 
 test_specification_robustness                           ;  1 ; 2496868995 ;  0.18 ;         1 
 test_specification_specification                        ;  1 ;  745054218 ;  0.13 ;         1 
 test_stl_combineAtomicPropositions                      ;  1 ;  983328779 ;  0.12 ;         1 
 test_stl_desugar                                        ;  1 ; 1754405893 ;  0.07 ;         1 
 test_stl_evaluateSignal                                 ;  1 ; 3901394677 ;  0.08 ;         1 
 test_stl_isPredicate                                    ;  1 ; 3920152601 ;  0.03 ;         1 
 test_stl_masks                                          ;  1 ; 3094373698 ;  0.11 ;         1 
 test_stl_modelCheckReachSet                             ;  1 ;  443405026 ; 64.23 ;         1 
 test_stl_modelCheckTrace                                ;  0 ; 1938103398 ;  0.24 ;         1 
 test_stl_robustness                                     ;  0 ; 3592954839 ;  3.98 ;         1 
 test_stl_verifySTL                                      ;  1 ;  432042267 ;  0.50 ;         1 
 test_stlInterval_and                                    ;  1 ; 2647819027 ;  0.04 ;         1 
 test_stlInterval_contains                               ;  1 ; 3519620635 ;  0.15 ;         1 
 test_stlInterval_infimum                                ;  1 ; 2554285661 ;  0.02 ;         1 
 test_stlInterval_interval                               ;  1 ; 2850776891 ;  0.04 ;         1 
 test_stlInterval_isemptyobject                          ;  1 ; 2959109475 ;  0.02 ;         1 
 test_stlInterval_isequal                                ;  1 ; 3686235886 ;  0.01 ;         1 
 test_stlInterval_leftClosure                            ;  1 ; 3603748147 ;  0.02 ;         1 
 test_stlInterval_minkDiff                               ;  1 ;  624977916 ;  0.12 ;         1 
 test_stlInterval_minus                                  ;  1 ; 1167571835 ;  0.17 ;         1 
 test_stlInterval_plus                                   ;  1 ; 3827712538 ;  0.15 ;         1 
 test_stlInterval_representsa                            ;  1 ;  454396083 ;  0.06 ;         1 
 test_stlInterval_rightClosure                           ;  1 ;    7530926 ;  0.04 ;         1 
 test_stlInterval_supremum                               ;  1 ; 1487736610 ;  0.03 ;         1 
 test_stlInterval_toLeft                                 ;  1 ;  598212320 ;  0.02 ;         1 
 test_stlInterval_toRight                                ;  1 ; 4024814413 ;  0.02 ;         1 
 test_requiredToolboxes                                  ;  0 ; 4021516346 ;  0.02 ;         1 
 test_unitTestsStatus                                    ;  1 ;  736996491 ;  0.01 ;         1 
 test_writeTestResultsForCI                              ;  1 ; 4061228661 ;  0.60 ;         1 


